>>> Initializing clothing shape model...
>>> Star initialized.
training... 199900/500000: loss: 147.559
training... 200000/500000: loss: 142.700
training... 200100/500000: loss: 135.551
training... 200200/500000: loss: 153.019
training... 200300/500000: loss: 146.483
training... 200400/500000: loss: 157.267
training... 200500/500000: loss: 135.854
training... 200600/500000: loss: 150.284
training... 200700/500000: loss: 146.360
training... 200800/500000: loss: 152.580
training... 200900/500000: loss: 141.559
training... 201000/500000: loss: 146.247
training... 201100/500000: loss: 137.859
training... 201200/500000: loss: 149.572
training... 201300/500000: loss: 154.184
training... 201400/500000: loss: 141.563
training... 201500/500000: loss: 139.169
training... 201600/500000: loss: 146.010
training... 201700/500000: loss: 147.144
training... 201800/500000: loss: 157.249
training... 201900/500000: loss: 137.332
training... 202000/500000: loss: 141.243
training... 202100/500000: loss: 146.241
training... 202200/500000: loss: 153.669
training... 202300/500000: loss: 141.780
training... 202400/500000: loss: 140.561
training... 202500/500000: loss: 146.255
training... 202600/500000: loss: 144.348
training... 202700/500000: loss: 145.074
training... 202800/500000: loss: 137.300
training... 202900/500000: loss: 143.374
training... 203000/500000: loss: 141.634
training... 203100/500000: loss: 140.099
training... 203200/500000: loss: 139.389
training... 203300/500000: loss: 140.179
training... 203400/500000: loss: 142.219
training... 203500/500000: loss: 139.331
training... 203600/500000: loss: 145.037
training... 203700/500000: loss: 142.633
training... 203800/500000: loss: 143.352
training... 203900/500000: loss: 136.971
training... 204000/500000: loss: 145.666
training... 204100/500000: loss: 139.187
training... 204200/500000: loss: 140.929
training... 204300/500000: loss: 135.557
training... 204400/500000: loss: 146.439
training... 204500/500000: loss: 141.572
training... 204600/500000: loss: 150.535
training... 204700/500000: loss: 135.367
training... 204800/500000: loss: 145.901
training... 204900/500000: loss: 142.569
training... 205000/500000: loss: 141.473
training... 205100/500000: loss: 138.171
training... 205200/500000: loss: 142.580
training... 205300/500000: loss: 139.904
training... 205400/500000: loss: 146.083
training... 205500/500000: loss: 144.286
training... 205600/500000: loss: 140.705
training... 205700/500000: loss: 138.271
training... 205800/500000: loss: 140.611
training... 205900/500000: loss: 139.773
training... 206000/500000: loss: 143.610
training... 206100/500000: loss: 142.971
training... 206200/500000: loss: 143.100
training... 206300/500000: loss: 140.294
training... 206400/500000: loss: 149.597
training... 206500/500000: loss: 149.629
training... 206600/500000: loss: 144.683
training... 206700/500000: loss: 149.473
training... 206800/500000: loss: 146.147
training... 206900/500000: loss: 140.725
training... 207000/500000: loss: 145.575
training... 207100/500000: loss: 143.456
training... 207200/500000: loss: 140.040
training... 207300/500000: loss: 140.986
training... 207400/500000: loss: 139.792
training... 207500/500000: loss: 139.143
training... 207600/500000: loss: 145.762
training... 207700/500000: loss: 137.196
training... 207800/500000: loss: 141.252
training... 207900/500000: loss: 144.683
training... 208000/500000: loss: 151.318
training... 208100/500000: loss: 142.907
training... 208200/500000: loss: 131.675
training... 208300/500000: loss: 144.370
training... 208400/500000: loss: 147.321
training... 208500/500000: loss: 147.076
training... 208600/500000: loss: 146.252
training... 208700/500000: loss: 148.292
training... 208800/500000: loss: 143.465
training... 208900/500000: loss: 146.286
training... 209000/500000: loss: 139.913
training... 209100/500000: loss: 139.431
training... 209200/500000: loss: 142.506
training... 209300/500000: loss: 154.543
training... 209400/500000: loss: 147.393
training... 209500/500000: loss: 131.833
training... 209600/500000: loss: 143.639
training... 209700/500000: loss: 161.510
training... 209800/500000: loss: 146.883
training... 209900/500000: loss: 155.823
training... 210000/500000: loss: 143.764
training... 210100/500000: loss: 138.848
training... 210200/500000: loss: 145.072
training... 210300/500000: loss: 129.780
training... 210400/500000: loss: 143.679
training... 210500/500000: loss: 132.971
training... 210600/500000: loss: 143.918
training... 210700/500000: loss: 128.571
training... 210800/500000: loss: 138.568
training... 210900/500000: loss: 147.730
training... 211000/500000: loss: 133.158
training... 211100/500000: loss: 144.863
training... 211200/500000: loss: 139.825
training... 211300/500000: loss: 143.977
training... 211400/500000: loss: 138.785
training... 211500/500000: loss: 143.722
training... 211600/500000: loss: 139.387
training... 211700/500000: loss: 146.251
training... 211800/500000: loss: 138.688
training... 211900/500000: loss: 145.384
training... 212000/500000: loss: 144.030
training... 212100/500000: loss: 153.307
training... 212200/500000: loss: 140.390
training... 212300/500000: loss: 142.788
training... 212400/500000: loss: 141.394
training... 212500/500000: loss: 139.167
training... 212600/500000: loss: 136.598
training... 212700/500000: loss: 146.873
training... 212800/500000: loss: 142.748
training... 212900/500000: loss: 140.831
training... 213000/500000: loss: 140.513
training... 213100/500000: loss: 147.362
training... 213200/500000: loss: 145.506
training... 213300/500000: loss: 140.901
training... 213400/500000: loss: 140.777
training... 213500/500000: loss: 148.858
training... 213600/500000: loss: 143.326
training... 213700/500000: loss: 129.894
training... 213800/500000: loss: 144.771
training... 213900/500000: loss: 150.150
training... 214000/500000: loss: 141.429
training... 214100/500000: loss: 141.016
training... 214200/500000: loss: 136.009
training... 214300/500000: loss: 152.401
training... 214400/500000: loss: 138.174
training... 214500/500000: loss: 145.671
training... 214600/500000: loss: 143.409
training... 214700/500000: loss: 137.768
training... 214800/500000: loss: 142.312
training... 214900/500000: loss: 148.905
training... 215000/500000: loss: 149.840
training... 215100/500000: loss: 145.142
training... 215200/500000: loss: 141.234
training... 215300/500000: loss: 141.355
training... 215400/500000: loss: 153.654
training... 215500/500000: loss: 135.135
training... 215600/500000: loss: 148.486
training... 215700/500000: loss: 137.297
training... 215800/500000: loss: 143.156
training... 215900/500000: loss: 142.201
training... 216000/500000: loss: 139.643
training... 216100/500000: loss: 134.309
training... 216200/500000: loss: 137.384
training... 216300/500000: loss: 136.579
training... 216400/500000: loss: 132.130
training... 216500/500000: loss: 133.861
training... 216600/500000: loss: 140.016
training... 216700/500000: loss: 132.652
training... 216800/500000: loss: 140.496
training... 216900/500000: loss: 140.421
training... 217000/500000: loss: 145.889
training... 217100/500000: loss: 144.293
training... 217200/500000: loss: 149.889
training... 217300/500000: loss: 136.410
training... 217400/500000: loss: 143.812
training... 217500/500000: loss: 138.462
training... 217600/500000: loss: 146.612
training... 217700/500000: loss: 143.751
training... 217800/500000: loss: 142.488
training... 217900/500000: loss: 139.621
training... 218000/500000: loss: 142.090
training... 218100/500000: loss: 147.745
training... 218200/500000: loss: 137.706
training... 218300/500000: loss: 147.102
training... 218400/500000: loss: 141.781
training... 218500/500000: loss: 142.659
training... 218600/500000: loss: 145.868
training... 218700/500000: loss: 137.306
training... 218800/500000: loss: 146.626
training... 218900/500000: loss: 140.634
training... 219000/500000: loss: 129.715
training... 219100/500000: loss: 134.623
training... 219200/500000: loss: 138.054
training... 219300/500000: loss: 136.441
training... 219400/500000: loss: 136.919
training... 219500/500000: loss: 145.383
training... 219600/500000: loss: 138.084
training... 219700/500000: loss: 122.264
training... 219800/500000: loss: 139.462
training... 219900/500000: loss: 142.535
training... 220000/500000: loss: 147.059
training... 220100/500000: loss: 141.560
training... 220200/500000: loss: 141.294
training... 220300/500000: loss: 147.119
training... 220400/500000: loss: 142.715
training... 220500/500000: loss: 140.080
training... 220600/500000: loss: 146.654
training... 220700/500000: loss: 143.290
training... 220800/500000: loss: 143.217
training... 220900/500000: loss: 142.584
training... 221000/500000: loss: 154.660
training... 221100/500000: loss: 136.858
training... 221200/500000: loss: 143.209
training... 221300/500000: loss: 139.889
training... 221400/500000: loss: 147.541
training... 221500/500000: loss: 141.338
training... 221600/500000: loss: 138.643
training... 221700/500000: loss: 148.446
training... 221800/500000: loss: 141.999
training... 221900/500000: loss: 144.835
training... 222000/500000: loss: 140.398
training... 222100/500000: loss: 147.760
training... 222200/500000: loss: 148.238
training... 222300/500000: loss: 141.128
training... 222400/500000: loss: 143.173
training... 222500/500000: loss: 145.344
training... 222600/500000: loss: 137.047
training... 222700/500000: loss: 146.576
training... 222800/500000: loss: 137.478
training... 222900/500000: loss: 144.545
training... 223000/500000: loss: 137.464
training... 223100/500000: loss: 142.910
training... 223200/500000: loss: 149.551
training... 223300/500000: loss: 138.312
training... 223400/500000: loss: 127.716
training... 223500/500000: loss: 137.166
training... 223600/500000: loss: 143.217
training... 223700/500000: loss: 143.410
training... 223800/500000: loss: 145.489
training... 223900/500000: loss: 143.843
training... 224000/500000: loss: 137.596
training... 224100/500000: loss: 143.908
training... 224200/500000: loss: 143.198
training... 224300/500000: loss: 144.279
training... 224400/500000: loss: 146.432
training... 224500/500000: loss: 148.988
training... 224600/500000: loss: 143.560
training... 224700/500000: loss: 143.467
training... 224800/500000: loss: 147.349
training... 224900/500000: loss: 137.776
training... 225000/500000: loss: 141.750
training... 225100/500000: loss: 139.838
training... 225200/500000: loss: 145.513
training... 225300/500000: loss: 138.216
training... 225400/500000: loss: 132.780
training... 225500/500000: loss: 149.806
training... 225600/500000: loss: 141.428
training... 225700/500000: loss: 137.293
training... 225800/500000: loss: 140.017
training... 225900/500000: loss: 145.702
training... 226000/500000: loss: 137.650
training... 226100/500000: loss: 150.191
training... 226200/500000: loss: 140.629
training... 226300/500000: loss: 149.409
training... 226400/500000: loss: 139.945
training... 226500/500000: loss: 158.321
training... 226600/500000: loss: 145.113
training... 226700/500000: loss: 137.089
training... 226800/500000: loss: 138.606
training... 226900/500000: loss: 140.474
training... 227000/500000: loss: 144.803
training... 227100/500000: loss: 146.700
training... 227200/500000: loss: 139.623
training... 227300/500000: loss: 135.245
training... 227400/500000: loss: 138.251
